Crop,Nitrogen,Phosphorus,Potassium,Rainfall,Yield
Wheat,55.083248459940094,34.26892677235625,48.23268109707336,218.5704009784443,2868.302187400975
Wheat,93.7968398420023,43.69931975606386,38.871054332546315,198.25352569800015,3579.592455466593
Wheat,118.16055635511547,53.422868203625946,62.01125364982739,160.69684171031216,4350.620134993005
Wheat,48.15144806983494,21.746437148520343,69.57614899175486,211.81225755305033,2969.3469396011046
Wheat,40.66559537817536,29.465325258800355,63.88070571111629,233.8997153101389,3555.84130696389
Maize,74.68662341060914,55.5899596118152,79.35999720969652,105.33863171737086,3445.21583951751
Maize,47.41003864410938,20.36662200735266,36.352858873581745,193.17434578153507,2310.8691200334233
Wheat,99.8707479740985,28.055964111755497,72.4993697014653,111.53665691670875,3276.6828300920492
Cotton,113.16389310788472,58.36096703891864,65.99735991046917,137.28108281362222,3985.4709554775495
Rice,74.7216778167007,44.536073860886844,41.730725453488766,212.10174681559462,2981.7798444866557
Wheat,60.69693137243527,30.466854665500257,64.04747261941813,273.2377830531161,3474.7767140224964
Cotton,74.75226552052878,22.679643775833902,26.24455738509482,276.56113583769695,3458.814784271187
Rice,97.87582542800008,21.127653617888885,67.36000894043315,113.98880202772625,3105.499900505822
Wheat,40.72433292642968,29.78980318547709,51.93983615522616,183.82101725734134,2327.1740646693993
Wheat,87.15631915877577,55.25943278355642,37.53741036255519,216.60129660091025,4069.2938114643025
Maize,89.06333479099033,36.63654617190038,59.34663810705081,129.4139809100687,2926.694076766191
Rice,91.01505975167484,48.81333476663972,58.49719992286454,253.08644334895433,3557.480714583916
Rice,59.36176639847018,56.73140141519831,32.569173363175985,248.84705168744776,3030.990118311996
Cotton,97.12421787025013,36.32161846411266,21.823844888691568,280.6682027413589,3420.56662654649
Maize,47.31131890654211,27.651094841495883,46.017355214100434,101.6972024166886,2248.6329586663014
Maize,55.94162691734407,40.684717234276775,54.170712160665275,143.33684879780054,2663.3811318067765
Maize,110.19760373235856,56.323347482394176,72.5963167022359,265.43734284906435,4657.6651569829055
Maize,99.09785205812531,52.174976565508025,75.69300773885567,234.11601016538708,4625.604728291538
Rice,41.09964432090762,22.633193734526152,51.72831308940599,278.8779707396982,2750.231191892508
Rice,59.87010082958402,47.70291200310327,65.2282090261127,111.4359309060533,3053.330856697555
Wheat,57.15251863945316,42.875900898358154,46.358196339679814,219.39279314328857,3481.6327752044963
Wheat,61.664506242957806,56.29852705385702,64.76492939437358,213.80931497873485,3388.32368135352
Maize,59.80478162239091,24.899256674011887,32.28809149635001,107.13488327210648,2418.0881945042897
Maize,45.00210365942766,41.36144452818627,42.26388408821188,202.7044153824967,2682.0816398702905
Maize,76.71524132774563,55.178507740475695,58.05367992881689,221.90406226198485,3964.09807959342
Wheat,98.61867798289322,36.40095146966972,21.08947793642473,138.25863484042145,2721.263278000401
Cotton,88.53853797739491,39.27979670931468,63.34767862033724,154.66591662493258,3060.479552151583
Cotton,93.82973348784638,22.81842710667833,70.13213007609001,228.06946925954742,3706.608046393127
Wheat,46.49193428289913,31.125745617956433,43.94849966563709,193.66018951999166,2395.9185064990484
Wheat,116.11925681414297,32.9802659667579,46.876545030629856,271.6027315136654,4183.511644772822
Wheat,107.07934670744199,57.804897949795475,71.07693273299185,168.47635320183767,4119.356463858823
Wheat,104.40722547965302,31.306694421646363,66.539278119562,153.33193167764023,3867.0662142363944
Wheat,105.8387044033414,38.43474941078608,37.2889693420025,296.9731880689685,4122.154161312962
Wheat,114.6168406506209,46.85217694257119,39.43856639369234,282.2271540260167,4224.885361433265
Maize,83.54031728909581,26.487334896315097,60.7326939434358,105.79854899979597,2870.0150702031187
Maize,56.022561429410075,39.457695485674975,53.791885546889674,254.1457230613132,3098.259602381289
Maize,89.34268862820329,49.541561579036305,29.733774265789815,122.06695476504059,2876.8382752235175
Maize,99.43051949343513,54.67420852108264,38.59579455374998,105.4970389658742,2956.028790107452
Wheat,99.03339146832204,45.05037098649707,73.99899661271925,154.73910319326978,3854.260509416573
Cotton,81.71592193335042,46.76214061267792,61.290466203335804,153.86917581222087,3272.1063965976414
Rice,45.476697546686246,25.051338903382756,79.15845906113117,263.8637524693929,3471.66966044789
Wheat,69.68903507441023,57.83105988985389,66.02075179884616,242.13344918856703,3457.4010909341923
Rice,113.66132867706858,25.302963099379294,76.51846592861541,296.3218854664028,4460.812671235984
Cotton,86.75591278059409,50.98691748727193,32.971314432228525,242.3025800623637,4167.902289696747
Maize,83.06655546045707,30.592652871132753,66.28909248901554,183.6511106512096,3208.5539316135614
Cotton,61.508281150575485,57.34372574805006,21.213051208867846,239.78553218904338,3147.198629696824
Wheat,69.47591359332631,48.798381574779185,60.24560130269204,299.8918134372804,3634.101108084204
Maize,111.62768713225354,50.152548519134754,48.15693668721448,242.02837651250562,3965.733321849608
Wheat,93.31704380214686,28.762366922395334,40.80560431520412,252.33627119606365,4081.420336411666
Maize,102.99096214018662,37.72159906540644,71.74426113758534,287.6730030380519,4505.064007033637
Rice,76.34763384541242,44.71252778357146,71.25606155945184,122.73025226233668,3270.439329085889
Rice,90.41977755649263,50.79894472826403,21.338102293918617,240.95685868954538,3231.229590363893
Rice,59.8706886994566,24.158375036495585,56.57030734696586,270.1611915934898,3373.767275492349
Cotton,96.4368664226789,58.49461265818113,42.069933459257385,290.8757200441786,4602.232368818317
Wheat,74.20810669626698,55.60882682218224,44.93966009002695,142.1938579423399,3450.7869982180937
Cotton,75.40364118517965,30.813943619823373,69.92244435312656,200.78580154484882,3597.269623428164
Rice,91.94578596615054,52.91040972129328,38.59038629166069,236.11096952889636,3574.036380208467
Wheat,114.90244971751413,40.73295692159294,76.58292863825721,149.4935459002675,4148.617448156527
Rice,45.120507728689674,38.47225926248075,30.778029582328443,220.09457265005483,2848.985649458894
Cotton,105.97945898776061,32.57736423245622,59.763345402090664,151.5157564995999,3205.1599728158462
Cotton,63.39064883297545,43.238743465263695,60.32630402082588,166.69140410632946,2816.296763446182
Cotton,75.51355636051022,49.19556470814391,35.13170968567509,188.30373930217303,3464.465914790387
Rice,41.75306630200072,36.43731619851033,39.48503653803212,205.8380197493134,2831.854896113007
Wheat,64.08368622674504,45.16876772033169,70.08790955479643,189.8731743250301,2958.6307734931574
Wheat,80.21049941041043,47.97251684621215,65.70831529729715,198.63910395758583,3868.4932291201276
Rice,44.49408618779512,48.44487268061144,39.74575281888558,159.71775125765853,2602.1041578132026
Wheat,79.2876583506532,22.07864392524721,52.03739281609603,131.79301880452613,3066.7128382501032
Rice,114.16885030867418,54.389912227402675,23.700817775185726,109.46999546536789,3333.446076505179
Wheat,48.431457448624414,38.33013259060192,32.524752943917754,139.19574449833354,2514.249951213533
Maize,101.15525824604035,30.496643267848576,49.14923353162395,216.38872830115662,3971.1475380863376
Maize,72.77368427007941,29.670580299187264,25.158424116752695,257.2230895606265,3115.839235558408
Cotton,92.41389716194703,39.320564513758015,70.59994129351625,133.8495194885789,3514.982070001521
Maize,60.81892783881835,55.47326157875837,63.08037260645887,121.7110715545297,2837.648516504905
Maize,52.75938100330866,35.133903267305875,76.61802023890968,249.85807210985004,3799.655997377043
Maize,52.83700914169812,49.98902987134173,61.60801435784163,161.03166610745794,2942.1050122909314
Rice,45.639355651451574,23.872749239488744,76.42408233573113,290.2998878454705,3093.215573890361
Maize,54.85173639209944,39.04226808604247,53.270753341457905,242.8635941220746,3023.907497646564
Maize,93.13755079911746,59.667445615709426,56.013116663718165,165.35120944860617,3811.065125938368
Cotton,110.53524894748064,50.817512111693475,78.61826327757565,157.908549558741,4363.502799908987
Maize,105.13005484729294,28.42113953762452,58.52774881185562,204.7396772542618,3508.4138248050026
Maize,94.81074478995873,40.05765894791643,21.847194131644795,115.82893365564189,3446.816923924524
Wheat,48.834549072888215,29.34499054594266,63.4281665978314,123.5353025290598,2560.288772000817
Cotton,63.13499570367598,36.382437090500375,74.32812152824494,135.1715762632385,3108.772257593167
Cotton,64.78455002579751,51.203360949398586,67.7348149876596,254.94471866091203,3708.3365890824357
Cotton,59.9965557118097,50.84899261161615,55.029996357525356,202.7714718538245,3259.0979788341256
Cotton,81.20045277677785,29.124015116095407,60.27821078561098,102.11342455488858,2887.3747775238485
Cotton,82.8443051903738,56.888932726194405,79.4115073551003,234.7033054944218,4395.945279423164
Cotton,68.55087801368882,43.702727310593076,25.4397253105603,184.73803573209943,2934.453816876273
Rice,68.30313269891488,35.196971638480576,60.03468971799437,202.17047299275958,3454.781865009154
Maize,106.2844478324865,40.07742323123443,37.00386167423563,142.82324868258712,3369.742119076719
Cotton,103.14342786557485,44.20285013750975,58.4054237951702,210.3564456788207,4071.7625016543484
Maize,64.62366653445966,42.395621273831416,56.45741455303633,295.8306479502977,3514.720752128247
Maize,113.10307550986074,39.456201421447126,29.207409926489724,114.6889382011523,3678.9806246429016
Rice,116.22520136020049,40.197312163576,32.40479874441435,156.7834799328861,3473.949947375316
Cotton,66.13940336240327,27.056476417115448,57.29777468259281,148.59951857216595,2749.9174561500704
Wheat,68.35399590344439,52.50931617218718,27.693796838226447,149.70986215023592,2807.230896348003
Rice,80.4507322737567,41.670412797640616,35.91085250781937,175.74127151307545,3097.485170224437
Wheat,115.28966500269388,25.243194468188122,70.11473286428014,263.6219569488335,4578.01335941445
Maize,110.10555465138492,50.646284063311114,39.62549036009832,282.5717379928775,4319.6045448658715
Maize,48.205437006687184,57.29775913509403,49.283609376179776,140.44301749179465,3098.803289597537
Rice,71.4184594617133,57.89227596947848,76.46842010875042,208.58998758962255,3583.254949447656
Rice,84.26969517998174,34.76070929644691,33.62894533021678,227.37979443309607,3449.5158177503586
Wheat,80.2505978041232,25.42067494243016,43.377561041480625,204.36549487276898,3011.2154472338807
Cotton,55.50904543495142,40.73598506532261,56.387466532612734,186.8152788393839,3091.18889376891
Wheat,108.70534169345237,24.504369173968826,65.32033577023833,138.39510117184756,3591.940012387197
Rice,94.15526263974698,57.35949674050469,74.09920320276231,197.6438718398477,4073.554568453744
Wheat,107.03266998814429,27.34318509420584,74.92837925441091,180.24296554226578,4202.323642798387
Rice,108.70114234795777,30.110634398046564,66.59840446235738,259.1126725004539,4115.910114401866
Wheat,99.86846829325918,36.26546107539882,33.69985019559863,252.72087183259904,3980.0496127069327
Rice,75.13684809997739,35.32657874236503,21.488559802553947,126.79973624113414,2433.0265117704857
Rice,88.84374040123396,51.78651569591556,43.02643582133743,117.70381051261352,3267.580226389733
Rice,52.829232489579454,38.25267282203849,28.4929310592694,281.6307886455006,2804.1476804412277
Cotton,93.89163339799262,26.830730400133476,62.62325884629789,207.10167779289952,3508.12985681626
Wheat,54.340260459142456,30.688395819442963,59.66783520954301,271.5601874565181,3280.328966082684
Wheat,95.51596724081254,40.36453540750088,22.63829849728729,111.63022411328024,3441.85823259468
Wheat,58.36785286031749,25.898156697045394,70.19562674785706,205.30312330432605,3115.072083465404
Rice,49.4041040120176,44.46622702584057,34.924595977470936,207.88530291524728,3225.2081498440257
Wheat,53.222759211436596,42.629892262045836,45.933624529462534,272.14040650843,3344.6874737099133
Wheat,40.15937081752562,48.58809265529031,60.076024127344546,119.5219996459415,2407.524964963363
Rice,97.49916942828241,57.508184615174706,45.765127211135194,148.08911273518186,4028.0192315286145
Maize,98.59208392467033,56.490182444046226,46.477268167996606,181.30766277740264,3933.1051010579545
Rice,81.19466799306076,57.843024722753256,23.937679720144423,273.1682950839884,3600.158194698841
Wheat,52.9090240844307,29.788623880948037,44.08661295560023,287.7766630141134,3307.2182295677726
Rice,46.68434700085518,25.262612265574184,65.89087359319902,298.54492391872554,3221.9542612509986
Maize,41.53031731498296,32.09106801985794,74.91058023119587,291.8386972917043,2843.6792676356445
Rice,53.25985415721766,55.80340691065258,44.809828223802306,101.18835116887088,2816.3515856565305
Wheat,111.26844279865173,58.88213898493953,45.41514961274473,109.54166829077441,3985.010989686807
Maize,59.32294733613454,54.37299804281904,62.15762637941913,129.52136383151773,3448.957619014099
Cotton,68.34170617737726,24.400708845101743,76.56632006631659,169.77241935405462,3243.0204378162666
Wheat,48.42763875850665,57.897119922391724,36.02365641436161,265.98360619739174,3194.436675831762
Maize,57.78890437985362,36.93432109403144,46.40865239227621,278.53123906709607,3548.902208068632
Maize,81.53796566241641,20.37241163049415,67.75839461313807,137.3668812589166,3289.0257652451155
Cotton,88.6202146476522,37.69574962992775,56.581614162442314,223.93283032394174,4142.5634482451105
Rice,59.62818513329688,21.842766787018704,26.635180637837284,283.47239701305534,3007.9774195206073
Rice,44.61857273800938,41.7551168464447,57.663964133735945,192.74634718626416,2803.1723455682863
Wheat,71.28262953019188,33.54216109748205,31.204777075839615,120.70871439055679,2422.2985024847867
Cotton,58.73626967410673,38.93739734376195,50.61295604470425,191.562730016925,3122.8103544720325
Rice,57.56431385838415,44.52681442972468,51.74619605962631,175.15898045761145,2576.670868434222
Cotton,116.78902421707642,54.752043832712815,72.5722017334991,215.5315992132014,4756.628818516568
Rice,89.30403887405792,46.476063058877145,47.74965644074629,187.73173688142072,3728.299485720582
Maize,84.55027545376767,37.36195473912723,36.766545334153655,103.46918537074359,3001.5273458471925
Rice,73.26200828186575,52.777114146814604,33.85798089296189,298.7995466827342,3819.175370304109
Cotton,74.31554667441154,56.223285502925286,72.45511260106016,208.7080475461142,4163.695191798455
Maize,83.27240030704647,24.790398657287888,30.260651265093703,194.7261510969219,3290.6236239065533
Maize,95.71438456288858,41.27731910211166,45.55211365298862,290.92347430081077,3976.55596154735
Maize,96.17168769454636,31.380478389697764,31.230386895616817,131.1720735174154,2928.5255932970413
Cotton,53.73551261643597,21.882447915077897,66.39824240686252,137.84752050904964,2363.1301753369967
Wheat,80.00902016613016,46.74186780455941,48.462358398477136,261.6029498125567,3931.523942886507
Wheat,72.95664760272815,54.510831098369025,41.06862143340872,152.16621600500176,2888.832194078642
Wheat,109.64215730155074,26.51610617909576,41.66597843758801,259.84542125830535,4278.487032140307
Cotton,90.5135136974701,52.49654630495602,71.13285240337876,154.30669658170052,4072.8071362426103
Maize,82.60032531327855,54.13582934147767,53.226437257666284,106.6375260450003,2982.133743300798
Wheat,49.23157137431339,56.57361770665934,63.07207106787582,203.40294477734318,3166.3999981348134
Cotton,88.45103114587292,30.611403563442096,73.82231097504106,139.33728682537227,3398.520192604893
Wheat,49.376312454418674,56.15812260759557,74.10450056243852,251.56925858649421,3782.558184144956
Rice,66.97652604526016,32.82651018945729,39.71054326027179,228.23992664642964,3540.1365008255057
Wheat,51.42735718514655,42.09352053822011,77.14707578878313,284.72053359558356,3204.5150034398844
Wheat,95.36589176194951,22.020298833291285,21.492552920876328,256.5976714531472,3399.198344807415
Maize,56.50016910689221,21.755243534749745,42.610133660969936,136.15519096814538,2318.4390839013963
Cotton,71.34874985504209,48.814928509288116,73.7479314505305,260.03164733295927,3557.5267269506794
Maize,111.65398220950229,37.77919911911164,36.478212789018976,228.34740896280465,3848.363737078578
Maize,56.34531067191762,30.251695014768703,36.384887019279105,233.790328352125,3016.9786803128104
Maize,80.62440511670232,27.61653984099641,38.157337104913324,266.45257719402974,3426.804301501991
Maize,73.54173289328176,46.798139634368724,56.73880309081533,214.76481383778804,3140.385675636737
Maize,41.44992328365838,20.016061761013596,46.29996653686123,193.20070287060258,3133.8152144621176
Wheat,103.42064908582502,52.23564676787417,63.604090181200554,227.3282070717456,4327.625848231119
Maize,45.52367250516798,23.169984245197153,73.69463855387994,159.5914857916718,2660.2932630592163
Maize,77.94040167815629,27.659584596324777,60.45196249657164,136.51942621741986,2747.477410648765
Cotton,84.854263595116,35.44945581196359,32.268003211854534,223.3175676142493,3457.2146251382615
Rice,90.27411652916697,39.39434958864415,75.96091414163013,146.76967381709554,3550.070357080141
Wheat,95.09053034463005,34.19980463255767,35.86957240084871,115.98302186932135,2588.5071819702753
Wheat,60.2617906818172,32.82848659937176,28.993657719689487,100.11083691705079,2001.580973243715
Wheat,40.79830213267595,58.556640482927534,25.398036731657655,221.66388028001342,2998.0803973184275
Maize,97.87549298839295,45.66318724973577,53.80302443996994,172.42975669604738,4195.900561167949
Maize,82.8525279478063,20.93731821469553,26.825747748839106,250.4621941346912,3354.953121059468
Maize,106.8894162565799,37.20703633777253,28.326553046757844,175.0352796626205,3804.706677025731
Cotton,105.71106903205555,55.00034798975881,38.001828835729796,197.20068964764533,3889.886327903828
Rice,107.46609342303066,32.05824745642672,36.89918058106783,181.41699456307697,3573.528889547585
Maize,78.80757279836321,23.78225379097553,56.25437061992854,230.11495822186922,3689.786610075742
Rice,66.69027166694926,50.335390863596714,69.0047167683609,171.22783240299364,3766.3302323616913
Cotton,103.3246562073096,44.240553277443254,65.68097937217354,292.75352998846176,4836.582068091341
Wheat,76.1035290423404,42.812500313060156,35.749067282988605,287.22939731970604,3410.6604171010604
Maize,54.67537571227476,22.143062384296318,34.7186298791588,269.60558053145627,2928.3479903025595
Rice,108.39792156491795,25.619960391820694,77.94749180641806,284.06005411454964,4527.758472626374
Rice,110.60479014178779,44.90197584852455,20.49417449551761,189.82793769187822,3618.8718752721597
Maize,77.3047804912136,28.312953658353432,72.78323198361295,207.28607935789842,3592.4685952216064
Wheat,46.055978184783,40.16280318993697,31.983711147344298,248.4185185116489,3078.035152554262
Wheat,71.0260871933545,41.79526744117574,76.83705938538607,239.2291849877082,3995.231735555677
Wheat,104.28301275700827,31.340287610837578,40.53843708965118,278.13571912109416,4470.708185513563
Cotton,112.14192228369829,57.937006221659715,46.42110643359514,243.26620545133906,4311.980491177924
Rice,56.27781939980767,53.698564273423,62.42723683666286,299.5769416456921,3438.5323058628746
Rice,45.35788896202172,48.89494030531194,55.26014308839562,169.7011599663182,2893.8471641992946
Rice,110.18803625062709,23.119754656376365,39.07635978240937,266.5995484478836,4455.535806247516
Cotton,71.15239511831003,24.24520077236078,53.22985495206941,239.52696456653285,3182.3749287627534
Rice,83.34087714140506,39.711253834598224,63.84241306177317,238.27728904300372,3978.1931546591504
Cotton,117.44526496406071,26.428533967639428,22.540096754149527,165.16711896899977,3656.330187469421
Wheat,45.32517823313783,59.13061854117896,20.67195831534225,257.1203584846045,3065.602518103226
Maize,91.86544059616764,26.340809361096376,47.48401634437348,280.0752044695198,3846.615009116437
Rice,45.928433805989364,39.498713418558964,27.910197068210852,143.7096923041126,2067.4895003028396
Rice,70.03751427732003,34.56484227366022,59.86065748788286,225.09936742334082,2829.141258166072
Wheat,104.30516361547573,45.57545685816392,32.84314737364605,178.42696582055504,3367.0020535497583
Maize,74.67777862045075,25.161456355576995,45.97106640774025,297.9096238589754,3497.820237529392
Cotton,119.77458831223603,37.212657121695635,31.860256212456136,195.7665631663363,4174.285524892515
Maize,84.72474279572818,30.988201312285746,52.90901514494747,145.66403475938853,3128.5320957291096
Wheat,65.69297221087628,55.51006098686752,26.963207563074135,176.3715250443665,2870.3275027612203
Wheat,57.60890607238025,21.623428485387805,21.386411167248816,230.76767796332524,2441.3975921282545
Maize,68.04164274289295,56.54909976025837,23.06789828640183,115.21787426991526,2874.3085778361383
Cotton,69.80266190076406,53.31976554212002,77.25550649091859,220.7203840442475,4112.031377457268
Cotton,45.49709421791688,31.902828657632618,28.53717311665615,286.2449518357796,3184.2370606264194
Rice,69.56593595414185,51.57162618708419,62.50869518821011,270.07255753157006,3998.0335258991327
Cotton,77.139081579138,21.248542413549902,24.075572253369575,113.53470733159668,2083.012049983027
Maize,97.81902017910437,58.67462201173574,26.48962113411093,298.67797574781366,4135.205356733943
Wheat,92.53835877772863,41.063797703591575,50.53257508456008,239.74538474077582,4349.334762214113
Rice,96.70125241833233,32.13124104261781,47.89225580926062,132.45616486280474,3547.8884414268323
Rice,40.66909455014857,34.50332850378708,77.09481856639218,102.4832178338847,2045.0721142227828
Wheat,57.41339196644289,22.656214138419895,76.69012718124424,134.25652725843025,2729.601902361787
Cotton,92.93474307198852,59.573980561681566,66.77651855254791,267.6351841371477,4484.42885641245
Wheat,78.71914945437977,21.571677806027697,56.12610980764099,104.32786498903275,2568.1656311161864
Cotton,40.42507805346767,46.19628492591436,47.29761904358066,146.6294607236173,1910.8293127750712
Wheat,104.35957139454578,37.70943710825833,41.37071205970526,251.46111906697507,4026.70425758696
Maize,101.82476586322699,57.956648727548604,76.82525281853333,217.22210717962702,4185.749069947027
Cotton,83.87353303948501,29.839989612271808,56.174528685481135,256.54714207203835,3516.324032501824
Maize,45.31706606210177,41.28347295752045,54.74435166115967,249.23010076535758,3016.0327950637725
Rice,101.32120396260677,39.294248343310116,33.914067306134896,110.12027742436095,3151.635732966094
Wheat,86.69708701850911,48.11465776200406,22.801869073106783,278.5022838188303,3756.18287077851
Rice,102.55679817263673,22.72040927809682,76.71131478557265,145.40636685645373,3391.814785852117
Rice,100.13975939166724,27.751565200934195,38.82411553067924,210.67848804595275,3522.115664589257
Rice,104.24016575662696,28.582592803713993,46.55534139946752,228.85763130555577,3389.799825185619
Rice,81.44064531236998,49.52603019366759,26.87839661514241,133.72564217701907,3075.415921325209
Wheat,51.2259614554812,27.565547853069603,70.21545979455752,295.2462513401949,2717.170881746757
Rice,93.6925978703751,42.93967055563907,21.65790997135584,197.6311912174618,3334.105344026883
Wheat,89.63790280415765,28.609752820038146,70.0394457259458,111.5285391194787,3444.6329755913853
Wheat,99.38025497592697,54.464998003359135,28.417100767278008,287.4524089555681,3899.0224462389087
Maize,53.59048048405882,57.68741817958554,73.19384675786912,217.25356863865363,3654.1915285543946
Cotton,55.598015992023136,40.73971899768962,63.78635824016944,239.83863959627527,3615.6308742419856
Cotton,111.23276137754628,34.09235536836713,29.880215750438307,205.0351579868448,2908.300928530499
Wheat,99.99822387616567,29.362311000699965,53.949079571568085,266.9475909553935,3988.7037863780943
Maize,112.65827909602584,21.99124006092175,38.75937886131317,106.62669243864218,2493.5277983587994
Wheat,100.69722569311367,30.740003047899815,30.693985934695007,153.67567305542954,3227.1962122822047
Wheat,87.77242447922416,46.16943119781271,71.5509319646665,193.92967128053846,3817.3016883038126
Wheat,92.33061896222989,41.344677252368434,44.21136599043376,115.320723262742,2556.1685480888973
Maize,111.13023391520079,57.761651131237095,43.91262286192295,241.18133386533165,4819.726512514314
Cotton,86.30454036095524,35.851090499668025,30.193200488397203,178.73268281112814,3250.7941833414793
Maize,90.59130594627099,47.754533693135784,42.983940565146725,154.5335980536288,3193.9494492496096
Rice,52.518137280288045,39.572909899004856,72.29701077973101,100.67576936168246,3012.895201313595
Maize,77.91369760928822,40.503048636968465,41.78772262937815,243.96606234999075,3077.287373493966
Maize,97.31176895664791,30.7109725841647,77.09621374998729,266.76186177457237,3917.6222002227946
Maize,61.67541586530923,38.198031073679985,76.77853395250324,179.00810713629969,2656.4958527487825
Maize,56.18033444196279,38.831399880508286,28.69391955844076,212.8435954066731,3278.641290274036
Cotton,65.10614465795325,48.26570086995736,30.63867521135869,145.53732518591968,2868.2589851938333
Rice,59.32005023942668,57.62559996744456,71.76044421991335,224.43952925602662,3763.920639860405
Cotton,57.19301096291167,33.172851099300175,43.565655135483155,102.4274916630401,2450.5927286736633
Cotton,73.98806742944696,21.688018743251938,20.26243893698056,197.72877941975167,2926.7516654037786
Maize,112.62708111068272,39.85180502002559,36.43230918232226,228.84109636813847,4033.5571223705083
Wheat,80.56477173909747,41.77845328596675,55.8577395917336,283.63835464594683,3996.006835559286
Wheat,55.03363046522584,26.73762204527661,67.95595795759809,176.26716342445684,2899.253068671387
Cotton,46.15773355046993,50.41858425104267,28.00331702559557,253.03804059620597,2828.937636765637
Cotton,95.69249161103401,59.39716433765967,26.63248186500412,219.53740598870016,3787.5864783404036
Maize,70.62390115491102,57.830988680338436,75.3255592143399,285.4024225850161,4213.868433336359
Cotton,105.74647572682875,27.884241552946087,65.06890206935496,179.67553513188614,3814.751437959283
Maize,92.76086149126161,55.01452959603043,55.38677604668471,163.8190679745976,3333.38993539658
Wheat,103.69931604330948,48.17974545646739,66.15120739975569,277.4283997388287,4157.152039796777
Wheat,61.7556831534759,38.153862552276465,45.73126167839831,109.84888028165783,2846.7160240612543
Rice,95.38871379688464,41.62443977298916,65.5073448385476,127.27707858673536,3431.2004554680957
Wheat,61.124958775497504,53.98400699929832,42.30817947647215,116.48088691680888,2899.724908058286
Cotton,115.12547835602332,39.205397585534925,34.645674349556145,268.6219913152805,3959.2601040762033
Wheat,90.90994252266995,34.92829476420508,63.74080527757812,102.12148467406388,2835.247509562989
Maize,65.96094401402738,39.72989972103943,45.1803375294361,272.33143109940966,3266.617166563447
Wheat,61.56094898338181,43.16519216140196,78.8826262595717,190.25355907425336,3310.5321779118262
Rice,55.274126805731484,27.563106151133955,40.96911093848606,100.80505577079416,2073.1228697345023
Wheat,95.57127671149823,56.036309210679626,75.30364523186395,180.32903544240838,4370.883701642233
Maize,57.49724903983419,46.967477953184556,75.97775291402476,137.3601682090071,3090.019413724878
Maize,87.62426127419913,45.33075669349955,34.51117682388477,224.88009749443262,4052.9526936090547
Cotton,61.170802154028586,23.979849047225525,67.8932708952808,235.87175798432932,3348.22616473153
Wheat,92.95751558350949,44.16695752690367,45.984470308673906,197.50551408099997,3047.473339837801
Maize,105.19517828324314,24.838426489539692,75.05148363382088,108.103905087934,3746.61909036537
Rice,102.24201945157225,23.147907007815963,47.007456358114325,231.22576087344038,3366.9466965529477
Cotton,100.86810647446254,41.09243582569573,64.65822304024196,268.40775672110425,4354.989577259451
Rice,55.01779245538017,36.1114213618598,48.01804454982787,244.0648554652803,2930.49102894788
Wheat,47.0707957587615,43.55241080624893,33.66804534277137,265.9915837910637,3572.2193843317727
Wheat,95.91590627899085,23.568886722289545,31.961007736681175,140.1019047101775,3389.332036464543
Wheat,69.4677771035481,37.239322513890336,45.52587165538073,277.7775879312965,3355.9833538154007
Cotton,74.58769811226779,26.991468601806318,65.3296794208529,164.43869012959254,3110.1270170687094
Maize,42.49192742347128,59.48400343696466,56.30428911084601,102.6809628503982,2616.2599576388143
Cotton,60.766115942003935,42.44600849740698,61.3177573940326,268.6783292658141,3775.564927084754
Rice,42.69411230995712,47.49747443763469,36.93958104391655,288.3642537929453,3156.9687723159896
Cotton,110.33486180809982,33.01673122730431,48.88612075745633,231.11163948346976,3770.423967420144
Rice,59.471734657482436,23.789556591173767,22.66371589815962,146.28732609268494,2134.6500325737766
Cotton,84.58697356584065,59.034834511341465,69.05194495748724,150.34889285650607,3672.1270030844344
Maize,43.11834565289043,31.45036141532733,79.39352973439247,193.31857468712388,3222.6769742066726
Rice,93.34779130445264,36.95232740694297,44.41274375748026,279.56621592028387,4072.606154673696
Wheat,65.84218766032751,45.994556868103004,20.6578191878926,129.91953122951168,2399.9161766758616
Wheat,111.83353495661326,20.98789190744445,30.18755837305684,265.1947339166974,4054.8007798498747
Cotton,111.04945511472286,52.410365220691475,59.151612665025134,158.26056174103007,3913.8873003491713
Wheat,66.02324946893982,41.46312760114481,56.72475909223155,261.7172338858196,3784.4117833027785
Rice,112.07687165523743,31.128687482752888,67.27188317513264,284.05423952030776,5115.670573522325
Wheat,119.69261387990231,22.46431941169877,35.23304065766409,185.49877439886404,3614.156568613701
Maize,106.03325312991585,26.499936618977657,65.81791493282805,173.01013082110617,3950.2288891316207
Maize,107.58970782041831,55.80135435413747,61.279041291420185,260.44426379426034,4334.89439189325
Cotton,59.920698888727195,47.44096895743564,39.36886986283059,205.89657647587882,3042.9698466961927
Rice,86.1361919086205,29.996068865475593,52.72928888341772,236.88980969263943,3629.536789756276
Maize,45.38047311738943,22.62403059780118,28.836428509899605,224.56584739223592,2451.109490335705
Maize,47.59343494573358,47.624612495465456,47.153870206134954,130.57776912895926,3168.358148868692
Rice,119.91140896266324,42.896309038710605,72.87184037333846,268.9580720579123,4670.021565145817
Wheat,66.13113995407288,36.1807809783294,45.271482789523446,139.15502228262724,2919.732714917852
Wheat,99.8547129639077,34.544457967602554,70.37400238852533,286.4564288141562,3865.418779586746
